pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,tfopwg_disp
1.6930171,2.759,10940.0,16.2172,2086.88,1882.0,12.6705,755.87,6010.0,4.05,1.64,PC
3.8647617,4.038,7591.0,13.7097,1263.12,1660.0,13.2261,950.963,6119.0,3.98,1.83,PC
4.2807848,2.073,2031.0,2.8386,60.9199,778.0,12.8143,193.932,4354.0,4.59,0.69,PC
37.8575614,7.424,5180.0,7.35774,32.4592,664.0,13.3296,750.839,5980.0,4.34,1.17,PC
3.1791661,2.844,16245.0,12.9563,1190.1,1636.0,13.0339,651.466,6452.0,4.43,1.16,PC
10.3031578,3.44,3072.0,11.0446,132.955,946.0,10.8833,398.406,6387.0,3.94,2.01,PC
5.4863844,4.339,8862.0,14.247,719.754,1442.0,12.9268,954.945,6498.0,4.15,1.61,PC
1.2864856,1.328,104433.0,14.0003,46.706,728.0,14.6186,158.097,3172.0,4.79,0.45,PC
4.8934688,3.157,9659.0,15.84,975.759,1557.0,12.8709,853.667,6332.0,4.15,1.56,PC
4.3664669,2.004,26747.0,9.52505,20.3906,592.0,14.2251,233.304,3598.0,4.66,0.59,PC
7.7103227,4.406,6083.0,8.52513,410.215,1253.0,13.1227,713.493,6617.0,4.42,1.2,PC
3.4714821,3.245,9502.0,13.2477,1049.57,1585.0,12.716,690.045,6604.0,4.28,1.41,PC
5.8778295,3.392,1326.0,11.2784,316.166,1174.0,11.5555,854.397,5965.0,3.43,3.34,PC
6.5479496,2.331,988.0,2.28629,98.978,878.0,12.1821,197.121,4853.5,4.61,0.73,PC
23.136755,7.179,2514.0,9.05398,245.088,1102.0,11.2405,681.143,7723.0,4.08,2.04,PC
8.6243051,5.584,9216.0,16.2074,3083.68,2076.0,12.363,700.825,7944.0,4.39,1.47,PC
3.5171227,2.327,4327.0,14.6605,541.267,1343.0,12.3531,914.054,6386.0,3.88,2.16,PC
4.140097,2.896,40878.0,16.9028,206.767,1056.0,13.4986,453.793,5359.0,4.57,0.82,PC
8.0136668,4.056,7657.0,11.825,191.471,1036.0,12.4865,597.698,5831.0,4.17,1.4,PC
16.9356875,3.256,2618.0,3.59731,26.8131,633.0,12.392,201.413,4758.0,4.62,0.71,PC
1.9647786,1.586,60692.0,15.9566,39.1755,696.0,14.85,297.833,3314.0,4.62,0.64,PC
3.3421583,1.284,14573.0,16.3017,132.245,944.0,13.0934,850.423,6022.0,4.15,1.46,PC
4.8332515,4.323,5964.0,14.6312,907.188,1528.0,12.7886,1015.39,6431.0,3.9,2.11,PC
42.7305626,5.591,2711.0,4.03815,10.2931,499.0,12.5687,308.178,5247.0,4.56,0.83,PC
17.7505864,5.578,1395.0,4.72963,165.508,999.0,9.56062,191.472,6967.0,4.34,1.38,PC
3.9963956,3.878,635.0,3.52475,736.757,1451.0,9.65566,174.397,5684.0,4.08,1.52,PC
20.86399,5.624,1040.0,3.8434,75.5957,821.0,9.99685,185.35,6153.0,4.35,1.2,PC
5.9867942,0.904,1170.0,10.5818,194.213,1040.0,9.7664,201.21,6336.4,4.26,1.37,PC
20.3292125,6.584,10524.0,14.2065,162.179,994.0,10.0252,237.169,6500.6,4.32,1.37,PC
30.5055627,6.967,1773.0,5.65993,221.595,1074.0,10.0252,237.169,6500.6,4.32,1.37,PC
8.9965133,2.842,988.0,4.26079,160.463,991.0,10.0252,237.169,6500.6,4.32,1.37,PC
3.8388774,2.391,350.0,1.94873,370.484,1222.0,9.1993,97.8683,5745.0,4.44,1.01,PC
6.8672313,2.858,732.0,2.31017,123.542,928.0,10.1763,127.16,5564.0,4.51,0.91,PC
12.9587054,3.598,1007.0,2.49711,61.6019,780.0,10.1763,127.16,5564.0,4.51,0.91,PC
4.0610981,1.964,558.0,2.57627,306.57,1165.0,8.5861,96.6949,6193.0,4.38,1.16,PC
7.3120981,1.428,1655.0,3.45268,58.7812,771.0,10.2443,101.511,5159.0,4.57,0.8,PC
2.9852193,3.7760499,12776.05708,17.0487122,1524.961719,1593.802431,12.0054,522.201,6116.0,4.15621,1.48347,PC
10.5789534,2.8444195,1530.587817,3.0009044,45.8125278,663.5380216,11.7085,190.991,5164.0,4.61221,0.765045,PC
0.2939493,0.5422359,746.4231884,0.9372852,363.4366793,1113.594144,10.8861,21.182,3359.0,4.89202,0.33188,PC
735.797917,5.9484218,479.47449,2.7674128,0.6531366,229.2824174,8.89177,109.972,5972.63,4.28725,1.24541,PC
718.652003,14.6548943,479.4666113,3.447372,0.8549995,245.2512392,8.3408,98.2118,6002.0,4.1943,1.3949,PC
731.9966539,2.892543,16102.96899,10.6774533,9.8437073,451.7617145,12.0742,183.078,4722.0,4.55866,0.756773,PC
19.7468103,7.1658967,276.3656087,2.6201221,125.152068,853.059369,7.2861,68.305,6439.2,4.25521,1.4073499,PC
22.6957088,5.3266755,309.0178416,2.2731788,69.1573302,735.4942881,7.848,70.1908,5988.0,4.28183,1.2555,PC
5.4496736,0.203,917.0,8.32098,2.08998,334.0,10.4679,340.52,6760.0,4.21,1.57,PC
3.4268387,1.288,844.0,2.12571,94.0962,867.0,8.8688,44.8496,4794.0,4.55,0.77,PC
2.3170053,1.122279,1719.097173,4.4811227,739.5821823,1330.045075,10.7742,186.982,5542.0,4.438,1.0432,PC
4.3816966,5.601621,2801.318247,10.8739335,2221.030876,1750.88813,10.6264,477.776,6875.0,4.01141,1.99491,PC
4.243624,3.8869543,2634.016886,5.7584838,283.2736399,1046.336295,11.3648,336.87,5372.0,4.438,1.0,PC
3.8568001,2.858704,23589.85874,12.9539382,198.7022717,957.5698373,15.331,1042.3,5009.0,4.49886,0.849464,PC
2.7086444,2.1554708,25164.5812,13.966554,289.816123,1052.326205,13.6702,401.464,4848.0,4.47567,0.851167,PC
10.7715898,4.2203793,947.4340655,4.1568836,156.3812767,901.9156818,10.2692,191.447,6055.0,4.38226,1.1335599,PC
3.4414188,3.0026348,7380.934257,12.4943419,1100.079275,1468.844243,12.3872,584.723,5965.0,4.16451,1.43051,PC
4.9594992,1.2463603,2778.737264,4.6274347,143.5315288,882.7883176,10.6834,122.314,4900.0,4.45095,0.881258,PC
4.1287427,2.7601938,12670.85122,12.0296829,352.7366563,1105.30567,12.7602,463.744,5377.0,4.34978,1.06754,PC
761.7092276,7.6296016,545.0105734,2.5578976,0.378931,200.1058511,10.2969,159.053,5599.17,4.37676,1.06775,PC
904.5347981,22.1692458,603.0604952,2.7306626,0.7593093,238.0808322,10.2969,159.053,5599.17,4.37676,1.06775,PC
3.9759251,2.4026632,31337.46873,13.4485221,129.0515238,859.627962,13.7846,401.307,4693.0,4.54081,0.769415,PC
5.322002,3.193,955.0,3.84201,150.91,976.0,10.4012,85.8463,4716.0,4.56,0.75,PC
15.5177539,1.2572404,3717.316513,9.4825825,186.3932704,942.3827039,12.2301,643.451,6314.93,4.18108,1.49694,PC
10.018102,2.6562286,1791.212435,12.3167818,703.2874741,1313.418019,11.3908,619.711,6697.0,4.21,2.0266299,PC
2.1874712,6.154356,768.888544,3.3333783,200.423599,959.6369543,12.9757,188.499,4454.0,4.59483,0.698505,PC
49.6178223,14.0758927,88.0818849,2.4730956,72.767119,744.9095545,8.4379,151.189,5494.7,3.63775,2.46205,PC
8.4457042,1.6861879,3848.717917,21.1100738,1720.413818,1642.585482,10.2734,478.245,6392.0,3.5,2.8927801,PC
7.5757446,1.8699103,3661.669603,12.6097244,1238.973852,1513.161507,8.239,168.118,8044.0,4.17155,1.89254,PC
3.8347282,3.4951108,1112.338876,5.6648123,1226.786237,1509.42651,12.3332,641.467,6088.34,4.09655,1.58202,PC
4.2290856,1.8943522,2605.430842,1.915198,8.895495,440.4658878,12.8676,49.5741,3264.0,4.90343,0.320782,PC
2.3477336,1.8624266,182.9434914,1.0903541,215.4979378,977.1934094,8.8392,39.7429,4799.0,4.66766,0.678033,PC
2.067123,1.9263234,394.2384169,1.5139896,381.7544649,1127.368201,9.7367,75.1812,5113.3,4.77,0.758633,PC
1.8987896,1.926234,98.2034719,2.2042465,5729.747613,2218.9812,7.71299,114.978,6016.28,3.81004,2.17401,PC
2.1538049,1.6541007,137.9312313,0.8814471,331.6009868,1088.362835,7.0276,20.3632,4944.24,4.58767,0.757603,PC
2.8618782,2.2839791,2450.989996,3.9033641,220.0858555,982.3534679,11.649,150.336,4743.0,4.51969,0.793587,PC
4.718569,1.1450785,1734.867395,1.0102426,4.6540316,374.6080294,11.7735,18.8873,3190.0,5.01971,0.226654,PC
0.4707476,0.5009607,5060.833528,1.852907,105.0615662,816.5461157,13.9087,53.7293,3254.0,5.0301,0.219973,PC
2.9532145,3.9795532,3110.689079,10.2396383,1856.624045,1674.174575,11.529,464.958,5483.2,4.3,1.68056,PC
4.6086414,3.5610971,27081.69858,17.9837961,373.2657632,1121.048208,13.6732,784.252,5693.0,4.37269,1.08355,PC
3.9613114,2.5843337,15578.11369,9.2319785,164.6967384,913.6734375,13.6157,449.618,5221.0,4.64701,0.741696,PC
3.4852362,3.0318968,14856.89726,12.6093335,494.0825841,1202.457225,13.8564,822.224,5728.0,4.42477,1.02553,PC
42.8614655,7.635,908.0,4.13549,24.431,619.0,10.4225,250.491,5703.4,4.04,1.61,PC
15.3471548,3.703,946.0,2.53444,48.0518,733.0,10.1172,136.505,5791.0,4.53,0.92,PC
24.9636551,5.444,461.0,4.53167,58.006,768.0,9.608,337.672,6388.0,3.71291,2.61,PC
7.8374554,4.754,188.0,2.26966,467.43,1295.0,9.0529,186.378,6289.7,3.99,1.86,PC
3.8638303,2.992,109.0,1.80822,795.693,1479.0,9.0529,186.378,6289.7,3.99,1.86,PC
4.3934744,3.0547623,11541.70994,10.511208,270.8235342,1034.644968,12.8021,432.935,5349.0,4.4,0.977886,PC
1.631858,1.8201336,17812.02198,11.400179,489.1342881,1199.435163,14.3604,566.544,4778.0,4.51281,0.805143,PC
1.3003394,1.341,38320.0,12.0407,99.5651,880.0,14.2548,234.672,3658.0,4.67,0.58,PC
3.2529571,4.813,6055.0,15.5894,3031.39,2067.0,12.8086,1196.73,6623.0,3.89,2.21,PC
4.6068687,3.286,15647.0,12.7334,379.623,1229.0,13.0013,544.063,5917.0,4.4,1.08,PC
3.3357969,1.39,5024.0,11.1895,304.514,1163.0,12.533,768.537,6517.0,4.21,1.5,PC
2.9879341,2.501,14088.0,11.6667,346.683,1202.0,13.3991,531.546,5315.0,4.43,0.96,PC
2.8475582,2.979,12974.0,16.2689,1724.51,1795.0,13.0057,813.685,6372.0,4.28,1.36,PC
3.6234424,4.383,3332.0,9.13018,1323.23,1680.0,12.0409,684.777,5815.0,3.88,1.95,PC
4.6588405,1.429,12845.0,10.0709,37.2212,688.0,12.5258,252.074,4768.0,4.49,0.83,PC
3.3505941,3.542,8973.0,11.4279,723.955,1445.0,13.3912,778.277,5579.0,4.17,1.35,PC
8.1678648,4.797,4097.0,10.7664,297.977,1157.0,13.2152,1038.26,5859.0,3.98,1.74,PC
5.9097139,5.732,8420.0,18.7334,1061.42,1590.0,12.2914,997.768,6508.0,3.9,2.14,PC
0.8674623,1.457,5547.0,12.8076,3424.09,2131.0,13.2719,1172.04,6470.0,4.09,1.72,PC
5.2452852,5.117,5568.0,11.9863,793.304,1478.0,12.9951,1049.37,5928.0,3.9,1.93,PC
1.20306,1.028,14933.0,12.8325,196.591,1043.0,13.2738,298.209,4204.0,4.29,0.97,PC
4.5932835,3.185,7417.0,11.9834,420.855,1261.0,13.1351,824.528,5988.0,4.18,1.41,PC
8.6121286,4.155,4777.0,12.0872,620.245,1390.0,12.0574,1036.48,7929.0,4.16,1.89,PC
2.9419791,3.363,14460.0,15.3905,2295.26,1928.0,12.6752,722.785,7277.0,4.35,1.42,PC
11.3648628,4.025,4113.0,9.30846,140.925,959.0,11.1938,384.758,6128.0,4.15,1.51,PC
1.0169814,2.353,7976.0,12.1981,3568.91,2153.0,13.2441,802.863,5616.0,4.12,1.43,PC
1.9943104,3.316,10353.0,17.6537,5032.19,2346.0,13.1408,1166.96,7247.0,4.19,1.69,PC
5.7585993,2.737,13636.0,11.2259,90.7886,859.0,13.0852,423.344,5090.0,4.38,0.99,PC
4.9354155,4.672,12554.0,16.6116,985.669,1560.0,13.4559,1281.82,6500.0,4.14,1.63,PC
3.5193417,5.025,6522.0,14.4544,4716.78,2308.0,13.3397,893.78,5620.0,4.08,1.51,PC
12.6136992,2.533,2172.0,2.58082,6.2521,440.0,11.7958,72.9383,3719.0,4.69,0.56,PC
1.318678,1.758,11891.0,10.1378,1295.34,1671.0,13.2337,584.561,5764.0,4.46,0.99,PC
2.1503007,1.9774726,9260.897305,14.1253056,1201.705063,1501.651735,13.4629,758.199,5430.0,4.41381,1.23206,PC
5.2820398,2.762,12532.0,9.84673,151.287,977.0,13.1542,538.6,5415.0,4.37,1.05,PC
4.3430254,4.425,11142.0,13.5998,2176.55,1902.0,12.3837,590.613,6594.0,4.25,1.47,PC
5.1778752,1.718,29835.0,11.9282,10.2294,498.0,14.5665,325.609,3599.0,4.6,0.66,PC
2.4519381,2.834,11446.0,17.3192,2027.97,1869.0,13.2539,1285.43,7085.0,4.19,1.67,PC
2.7967251,1.626,5786.0,19.3726,724.258,1445.0,12.1662,1324.29,7566.0,3.85,2.61,PC
2.2104947,2.925,7893.0,13.6352,944.765,1544.0,12.6801,556.822,5421.0,4.01,1.58,PC
2.3519086,1.43,16808.0,18.0511,287.189,1146.0,12.8821,737.776,6026.0,4.22,1.37,PC
5.6858804,4.185,10855.0,13.193,303.245,1162.0,12.976,673.262,5492.0,4.12,1.41,PC
14.6768874,2.617,15152.0,9.65258,14.0749,539.0,13.33,407.089,5230.0,4.62,0.77,PC
6.8552506,3.525,4540.0,11.7073,390.089,1238.0,11.5315,687.671,6847.0,4.02,1.96,PC
3.940549,3.78,3700.0,7.73812,566.891,1359.0,12.3102,539.819,5493.0,4.07,1.5,PC
3.272056,3.3,7709.0,10.5823,729.82,1448.0,13.136,782.336,5668.0,4.15,1.39,PC
4.5833112,2.275,4988.0,9.62957,211.784,1062.0,12.5912,627.991,5853.0,4.18,1.39,PC
1.9519092,1.056,31413.0,10.4769,26.7043,633.0,14.1345,198.552,3498.0,4.69,0.55,PC
3.3615701,4.502,6992.0,16.5271,1734.68,1797.0,11.9656,730.364,6258.0,3.97,1.9,PC
3.9718475,1.09,5487.0,8.29625,73.227,814.0,12.7488,591.27,6064.0,4.39,1.12,PC
1.3504913,1.586,9835.0,8.65039,467.938,1295.0,12.7308,276.346,4858.0,4.51,0.82,PC
11.3298459,4.4750093,821.128478,3.4134506,100.7059307,807.9481883,10.9162,205.847,5624.0,4.39124,1.057,PC
13.4570562,4.073,11282.0,10.2486,68.9842,802.0,13.0863,624.732,5771.0,4.3,1.06,PC
2.7638775,1.559,7451.0,11.9271,392.882,1240.0,13.0965,847.831,6155.0,4.25,1.35,PC
1.7278017,2.771,17825.0,17.158,2610.88,1991.0,13.2542,900.072,6460.0,4.27,1.38,PC
6.0368213,1.984,108361.0,13.3128,6.47065,444.0,14.5979,161.561,3445.0,4.82,0.41,PC
3.1539313,4.023,14772.0,15.5528,1995.19,1861.0,13.1622,1181.26,6610.0,4.12,1.7,PC
16.2501976,7.487,2930.0,8.04744,221.883,1075.0,11.9955,601.743,6177.0,4.12,1.58,PC
2.7142282,3.44,23021.0,17.7291,1203.77,1640.0,13.3278,764.325,6063.0,4.37,1.15,PC
2.9588636,3.438,8605.0,16.201,1385.73,1699.0,11.8193,644.937,6405.0,4.07,1.74,PC
24.092358,3.907,14405.0,12.4646,13.3603,532.0,13.1004,527.181,5388.0,4.36,1.06,PC
4.2221583,2.921,7098.0,7.93123,307.857,1166.0,12.6442,447.05,5589.8,4.42,1.02,PC
6.1030299,3.689,13335.0,16.3974,296.944,1156.0,12.6118,691.423,6057.0,4.2,1.41,PC
18.8224069,1.76,13388.0,12.5063,6.33598,441.0,12.9998,578.879,5661.0,4.36,1.1,PC
7.9605908,3.236,6040.0,5.94344,70.4881,807.0,12.3197,267.086,5081.5,4.51,0.85,PC
6.5516113,0.786,6717.0,7.01051,7.09349,454.0,12.4415,213.236,4841.8,4.6,0.73,PC
7.3099457,6.439,4484.0,12.4526,906.064,1528.0,12.227,945.78,6391.0,3.79,2.38,PC
2.1250402,2.897,8318.0,12.6314,979.454,1558.0,13.2392,689.289,5355.0,4.05,1.51,PC
3.7871416,3.257,6722.0,8.91723,491.943,1312.0,13.1197,614.047,5594.0,4.28,1.19,PC
22.3751134,11.966,6829.0,12.8125,335.493,1192.0,10.2912,290.48,6477.7,4.24,1.47,PC
0.664786,0.66,1215.0,5.36785,1137.76,1618.0,11.7301,472.318,6333.0,4.28,1.35,PC
4.1518071,2.653,1556.0,10.2109,596.999,1377.0,11.6114,916.11,6702.0,3.72,2.71,PC
1.2245052,1.091,24584.0,19.6011,302.765,1162.0,12.0887,143.347,4337.4,4.58,0.7,PC
3.3522572,1.934,6919.0,10.9307,277.825,1137.0,12.3544,594.791,5951.0,4.19,1.39,PC
3.7724643,2.099,8796.0,13.0104,277.764,1137.0,12.0533,545.522,6170.0,4.23,1.38,PC
1.040425,0.979,9568.0,11.6289,729.867,1448.0,13.2735,345.714,4750.0,4.45,0.86,PC
6.6210878,2.297,13071.0,9.48332,43.2116,714.0,13.3396,353.575,4790.0,4.53,0.79,PC
3.0449187,2.988,19894.0,20.761,699.098,1432.0,12.3079,564.778,6026.0,4.22,1.36,PC
2.6855972,1.744,31004.0,11.0734,49.8683,740.0,14.3972,295.344,3822.0,4.64,0.62,PC
15.7784931,3.3857406,6805.627558,18.2872401,342.2459459,1096.994191,10.6845,421.349,7447.0,3.79,1.6898,PC
11.3498282,4.564,10625.0,12.2742,127.543,936.0,13.29,805.162,6009.0,4.34,1.18,PC
1.1602698,0.489,18692.0,18.336,29.2942,648.0,14.3355,338.917,3692.0,4.57,0.7,PC
12.6357243,3.717,8255.0,13.1329,71.1152,809.0,12.5372,640.607,5951.0,4.17,1.41,PC
2.3557153,1.866,740.0,1.98374,290.953,1150.0,12.0721,179.829,4851.0,4.62,0.72,PC
0.7941828,0.905,2393.0,8.86489,3545.12,2149.0,11.417,467.456,6397.0,4.16,1.55,PC
17.9217736,4.309,44474.0,16.7867,20.1338,590.0,13.169,364.427,5144.1,4.46,0.76,PC
10.9267866,6.548,9304.0,13.7902,252.912,1110.0,13.0109,823.919,5792.8,4.3,1.46,PC
3.1998039,1.816,3672.0,6.9761,192.578,1037.0,13.2874,652.946,5430.0,4.3,1.15,PC
10.1956949,1.526,3293.0,7.45333,22.0861,603.0,11.5508,347.192,5791.0,4.29,1.21,PC
8.5467163,3.813,2387.0,6.73372,144.761,966.0,11.4741,396.001,5557.6,4.03,1.58,PC
2.014214,1.854,971.0,2.55092,419.804,1261.0,12.8958,321.298,5039.0,4.54,0.82,PC
2.7492112,1.866,26414.0,10.486,51.9039,747.0,14.3703,282.982,3794.0,4.65,0.6,PC
2.8411187,1.993,1915.0,5.54834,333.622,1190.0,12.3104,435.392,5517.0,4.27,1.19,PC
5.407469,2.87,13091.0,12.0272,143.073,963.0,12.5602,415.63,5417.0,4.39,1.03,PC
16.4547455,4.517,2186.0,4.11474,60.353,776.0,11.5321,280.399,5826.0,4.47,0.98,PC
6.4375108,2.572,730.0,2.10567,99.2729,879.0,12.1851,232.898,5203.0,4.65,0.74,PC
3.4894537,2.134,8533.0,11.1177,236.353,1092.0,12.7844,546.355,5415.7,4.4,1.19,PC
1.8778647,1.5178899,15157.02129,13.2226172,763.2845047,1340.575756,11.4907,220.491,5100.0,4.4,0.927664,PC
57.1050077,5.271,3388.0,5.93946,13.1521,530.0,10.7052,185.272,5816.0,4.49,0.97,PC
5.1392756,2.426,862.0,2.17365,41.3052,706.0,12.449,139.371,4014.0,4.53,0.71,PC
2.9944742,3.0998781,3499.754712,8.6826968,1209.668769,1504.13344,12.5377,620.723,5756.0,4.13367,1.44085,PC
19.8507621,2.249,1766.0,8.778562,48.5274864,673.1575152,9.8532,2228.79,9488.0,4.07548,2.35947,PC
8.9000334,1.8542477,22163.28257,15.1261771,144.377004,884.085476,13.8694,830.221,5854.0,4.45956,1.0044,PC
13.9285074,3.9986123,13364.35946,9.5784743,36.5645594,627.1693637,12.8988,344.681,5103.41,4.52801,0.836141,PC
5.3920955,4.2434029,15466.35885,18.2452387,534.3923671,1226.266351,11.5955,399.765,5752.18,4.14674,1.41933,PC
5.4977872,4.9400249,6357.726888,14.0381026,974.2594349,1424.913184,11.1862,470.668,6281.0,4.05316,1.72746,PC
3.8068712,2.2690911,17898.91032,8.6543461,52.8941941,687.8151709,14.1277,293.966,3913.0,4.6113,0.647921,PC
4.7443604,1.139,9002.0,7.57257,26.7153,633.0,12.6204,285.596,5420.1,4.5,0.75,PC
3.334884,2.559,12501.0,10.5691,394.819,1241.0,12.8903,491.962,5771.0,4.51,0.93,PC
1.3939452,0.922,5131.0,8.87293,947.874,1545.0,13.1315,702.363,6140.0,4.42,1.09,PC
7.5954765,2.533,45085.0,13.1172,11.0748,508.0,13.6193,181.602,3768.0,4.68,0.57,PC
6.0803777,2.486,1366.0,3.36588,43.6784,716.0,10.508,80.8163,4275.7,4.37,0.89,PC
12.0101118,2.82,1204.0,2.28751,11.5571,513.0,12.4722,137.666,4073.0,4.59,0.67,PC
16.7382238,3.529,15139.0,9.09208,11.3359,511.0,12.4031,182.425,4551.0,4.6,0.7,PC
10.636983,5.378,2913.0,8.16912,301.85,1161.0,12.5478,855.371,6297.0,4.1,1.65,PC
2.7663479,1.212,2476.0,6.35856,416.97,1258.0,13.1113,790.585,6413.0,4.4,1.19,PC
26.3333899,2.783,8665.0,9.07333,5.51975,427.0,12.1227,295.36,5309.0,4.46,0.93,PC
0.6541517,0.823,35193.0,15.3922,159.123,989.0,14.9737,446.864,3657.0,4.58,0.69,PC
10.0512067,1.763,22227.0,5.57868,2.59874,353.0,14.504,145.095,3428.0,4.84,0.38,PC
3.3024845,1.465,1241.0,1.73871,26.3567,631.0,11.8272,61.1486,3634.0,4.75,0.49,PC
9.6804752,3.922,10071.0,11.5702,100.27,881.0,12.6565,520.499,5622.0,4.31,1.16,PC
3.5137609,1.7579691,333.5976712,3.3397496,1686.836603,1634.511587,9.9362,255.337,6279.8,4.26,1.59007,PC
0.6183488,0.587,5306.0,10.2266,538.344,1341.0,12.9887,557.124,5272.0,4.23,1.2,PC
3.7942532,3.769,6913.0,11.3603,713.321,1439.0,12.3945,660.159,5753.6,4.04,1.6,PC
8.2241876,3.501,8621.0,11.9576,117.339,916.0,11.8423,383.433,5669.2,4.21,1.31,PC
7.8407154,2.891,5326.0,9.86579,100.923,883.0,13.0613,715.613,5703.0,4.21,1.31,PC
15.5106583,4.356,5014.0,6.93651,48.5457,735.0,12.6092,384.084,5472.0,4.37,1.06,PC
2.4465664,1.753,2778.0,4.74384,114.336,910.0,12.7937,211.088,4185.5,4.37,0.88,PC
3.6810755,2.49,8544.0,8.85628,259.808,1118.0,13.0507,463.319,5465.0,4.46,0.95,PC
3.4106422,4.174,4984.0,11.8996,804.639,1483.0,12.8562,708.514,5222.0,3.83,1.89,PC
763.9701133,3.659,28404.0,8.20454,0.0022765,60.0,14.2212,200.19,3671.0,4.71,0.53,PC
36.2995129,4.4333923,1322.247275,2.2115007,3.169782,340.3118696,9.8445,42.4467,4253.9,4.57,0.617519,PC
6.6968572,3.398,589.0,3.89953,323.688,1181.0,10.1341,320.806,6466.5,4.05,1.8,PC
12.4652143,3.635,1127.0,2.51956,67.0792,797.0,8.9496,74.1676,5647.1,4.55,0.88,PC
18.8204255,2.4015591,983.8549658,3.5747237,32.1751474,607.4351032,8.6781,60.1874,5450.0,4.5378,0.868947,PC
3.5245689,3.150024,20956.94783,17.3489851,795.9648554,1354.700287,13.1378,753.865,6203.0,4.37189,1.17724,PC
13.5853161,5.271,850.0,3.82513,156.928,986.0,10.4398,248.774,5854.0,4.15,1.43,PC
14.9166631,3.709,659.0,1.92053,81.9483,838.0,10.2919,115.933,5434.0,4.6,0.81,PC
1.9769396,3.021,11495.0,15.8982,2535.55,1976.0,12.7034,775.775,6440.5,4.12,1.65,PC
14.4217699,2.3406411,2348.45658,9.4489967,299.9460099,1061.403516,11.4834,562.376,6026.94,3.92106,1.91917,PC
11.6515287,4.1130736,15415.73003,11.0647635,60.177006,710.3581928,12.4434,329.485,5335.0,4.50186,0.891247,PC
4.8003341,1.9999398,6286.501616,5.5672157,84.5628503,773.4186722,12.7451,229.607,4664.59,4.60279,0.71163,PC
6.5883481,5.3652099,5547.404593,9.5170822,153.6630881,897.9706432,12.1938,526.024,6186.7,4.31682,1.24901,PC
19.9253903,7.1580751,4510.284036,10.8355197,143.5992933,882.8924951,10.6594,324.436,6213.0,4.11609,1.58437,PC
10.5465818,3.4172956,26790.70155,18.8533824,127.8592096,857.6355078,13.2247,661.309,5726.0,4.37006,1.0922101,PC
8.3106603,1.6506686,9717.19342,8.109016,92.061739,790.0226507,13.4184,517.159,5675.0,4.63371,0.802301,PC
17.8961832,5.8302347,6620.009777,11.0501866,91.586263,789.0006014,13.0658,720.54,5767.33,4.22267,1.30053,PC
19.7357748,4.9695046,1136.755791,3.5822698,56.5126178,699.2880486,10.6939,209.632,5985.0,4.44957,1.03501,PC
8.330174,3.776804,8477.605288,13.52336,286.3765268,1049.189907,13.5242,987.789,5858.0,4.3,1.3273,PC
18.1070683,3.4544369,1920.639624,3.3584758,8.0547175,429.6673243,10.5941,57.17,4024.0,4.5752,0.677805,PC
2.8625937,2.6639389,150.7007612,1.1780056,465.8154756,1184.876887,9.3703,90.2461,5503.0,4.48743,0.930478,PC
13.9223368,3.0897341,551.9568212,1.7196615,19.1604588,533.6066406,11.5872,121.118,4468.0,4.54813,0.737084,PC
3.2727859,1.703415,450.9235482,1.4541092,121.4028186,846.5974227,10.61,79.6238,4550.0,4.62037,0.68788,PC
36.4358589,9.2522534,384.0441817,2.8743721,58.2895066,704.7212129,5.6801,34.0071,6597.0,4.28305,1.40426,PC
16.8267434,2.4103679,1999.912843,2.9646311,7.2034173,417.8345932,11.4353,80.8057,3944.0,4.62692,0.628984,PC
1083.557599,8.3500813,2930.071411,13.8558129,1.6153271,287.5311275,10.4547,445.903,6002.0,3.68023,2.52105,PC
3.4770171,2.5101218,19986.42535,11.8571021,253.0737249,1017.258937,13.6336,514.449,5225.91,4.53759,0.84127,PC
3.3795099,2.7055281,18575.23435,10.862172,235.0109316,998.6004687,13.8213,531.164,5203.0,4.57695,0.799465,PC
3.7120776,3.0734816,1532.399567,5.11821,637.0950531,1281.358953,11.2167,265.784,5501.09,4.19961,1.29268,PC
4.4284676,2.4495032,11582.51898,7.976213,45.5373857,662.5394963,14.0865,299.837,3893.0,4.58525,0.680198,PC
2.5139302,2.9912384,12564.19645,12.9860395,812.908131,1361.852638,13.7111,773.896,5585.0,4.34946,1.10185,PC
16.2520546,8.647,220.0,2.9719,465.914,1294.0,8.96016,219.07,6696.0,3.89,2.24,PC
7.63779,2.251,318.0,2.22751,85.4903,847.0,8.5627,99.7368,5924.0,4.24,1.31,PC
0.5843146,0.555,1043.0,5.71748,2879.92,2040.0,10.4371,278.382,6870.8,4.28,1.46,PC
9.3079811,3.235,6907.0,18.225,404.641,1249.0,11.926,403.421,6076.4,4.41,1.1,PC
2.4915545,1.2,667.0,5.46811,1164.51,1627.0,10.5681,528.441,8013.0,4.13,1.98,PC
3.9155539,3.72,12003.0,16.5322,887.712,1520.0,12.8463,954.145,6285.0,4.11,1.62,PC
9.7716812,5.281,4411.0,9.12933,370.095,1221.0,13.2757,820.383,6518.8,4.23,1.47,PC
14.2308461,5.835,4278.0,9.75869,149.441,974.0,12.292,525.307,5787.9,3.96,1.77,PC
