koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
2.399069173,171.45413,0.649,3.2576,2.8660e+02,1.78,1354,792.76,37.8,5654,4.395,1.001,298.57642,40.491669,14.888
3.65849707,170.54381,0.906,2.573,4.3980e+03,14.61,1583,1486.35,47,5857,3.972,1.822,290.35114,40.687,14.545
91.172033,154.9657,0.005,6.676,3.6850e+02,1.58,360,3.96,7.3,5552,4.562,0.836,294.90594,43.381889,15.927
3.701765401,172.44778,0.713,2.6061,2.8830e+02,1.63,1050,286.23,35.9,5252,4.442,0.898,293.12341,40.934769,14.759
86.4943704,181.88967,0.741,7.471,9.9520e+02,3.07,367,4.29,42.6,5252,4.442,0.898,293.12341,40.934769,14.759
5.17968868,136.46144,1.203,3.7256,1.2180e+02,18.91,972,211.06,48.4,5761,4.548,0.815,297.31979,43.332722,11.871
51.84688984,170.08076,0.681,4.7769,9.6363e+03,8.73,413,6.9,257.2,5227,4.535,0.838,289.78622,46.858791,15.342
4.180048081,173.719249,0.047,2.4479,1.7656e+03,3.44,957,197.81,124.3,5227,4.535,0.838,289.78622,46.858791,15.342
68.832195,172.12379,0.633,3.31,6.7810e+02,2.35,411,6.71,8.2,5687,4.538,0.86,292.26813,37.955639,15.762
1.729367077,133.81929,0.278,1.7442,4.8440e+02,1.82,1284,643.54,44.7,5227,4.535,0.838,289.78622,46.858791,15.342
5.26640614,173.833637,0.869,3.6163,5.9294e+04,38.05,1163,431.87,339.9,5916,4.296,1.175,293.96606,42.837269,12.947
44.18938922,209.98968,1.03,6.8151,4.2935e+03,14,537,19.73,102,6061,4.438,0.968,286.5242,37.985432,14.882
29.00789166,170.55349,0.761,5.0274,9.0630e+02,2.64,498,14.59,44.1,5295,4.566,0.801,284.65787,42.652679,14.805
47.878243,193.20518,1.076,4.066,9.1000e+02,8.15,317,2.38,30.9,4254,4.634,0.624,286.2406,42.670231,14.261
2.433703498,133.83759,0.952,0.975,2.5830e+02,1.66,1112,362.64,10.2,5251,4.592,0.778,286.00674,38.009541,15.409
13.69942266,171.48036,0.03,4.3409,1.2929e+03,3.85,771,83.6,120,5541,4.332,1.089,287.77356,42.869282,14.619
4.309381978,134.03552,0.034,2.8977,3.1070e+02,1.89,1134,390.76,42.3,5541,4.332,1.089,287.77356,42.869282,14.619
4.9213639,174.299322,0.026,1.8806,7.6130e+02,2.14,868,134.02,77.7,5076,4.55,0.799,290.51648,43.08382,14.196
87.0912594,187.31231,0.845,7,1.1291e+03,2.95,321,2.52,41.8,5001,4.582,0.76,285.99988,40.919319,14.194
1.583160478,169.965242,0.897,1.1935,7.3260e+02,3.27,1619,1625.93,97.7,6063,4.476,1.012,288.50888,41.09589,14.731
7.9788198,132.2596,0.05,2.874,8.3800e+01,0.99,927,174.85,8.3,5553,4.33,1.098,290.20163,48.185822,14.754
18.49234792,173.49816,0.034,3.4744,1.6555e+03,3.34,603,31.27,61.4,5289,4.477,0.838,297.50369,41.057018,14.915
7.930583519,169.516944,0.559,3.6083,8.2610e+02,3.05,899,154.36,89.9,5674,4.446,1.032,284.52118,41.629601,14.387
7.07136119,139.98763,0.658,2.757,6.5700e+01,0.63,719,63.11,22.4,4900,4.602,0.741,281.48273,47.208031,11.492
9.50150926,175.67002,1.237,6.852,5.0950e+02,25.77,843,119.55,34.8,5938,4.518,0.908,299.67938,40.965141,14.799
15.65563866,170.78358,0.304,3.9305,9.5590e+02,2.55,623,35.62,53.2,5185,4.484,0.837,285.9115,41.069439,14.97
10.52286678,137.78844,1.12,1.911,1.3020e+02,23.26,1008,243.72,10.1,5548,4.038,1.614,296.18344,47.358761,13.497
9.17858526,173.08746,0.582,2.1945,7.9650e+02,2.3,753,76.14,50.6,5506,4.584,0.788,296.66275,41.261238,14.874
4.33144839,173.69466,0.291,2.58,2.1640e+02,1.07,939,183.62,17.3,5344,4.55,0.728,283.4711,41.873211,14.791
23.67513153,179.27676,0.822,4.647,9.8040e+02,2.76,528,18.38,32.6,5309,4.588,0.781,283.83307,41.978649,14.721
29.19899219,185.440631,0.043,5.1227,2.0472e+03,4.15,540,20.05,171,5376,4.462,0.94,285.85367,38.384121,14.001
160.0191598,251.28261,0.852,5.472,1.5528e+03,4.28,306,2.08,49.6,5376,4.462,0.94,285.85367,38.384121,14.001
7.05185637,133.3669015,,3.69,,,,,,,,,289.73972,44.647419,11.665
10.85409593,138.608031,0.422,3.7768,1.0344e+03,2.99,765,80.88,252.8,5465,4.449,0.925,287.698,42.338718,12.498
55.3291399,186.31545,0.209,6.918,3.2570e+02,1.67,436,8.55,21.8,5376,4.462,0.94,285.85367,38.384121,14.001
17.17732821,170.54643,0.267,7.6702,2.4419e+04,15.29,720,63.7,1357.5,6032,4.485,0.973,291.5563,38.446289,14.923
7.064252021,135.379512,0.752,1.3867,7.2890e+02,2.37,769,82.76,52.5,5076,4.55,0.799,290.51648,43.08382,14.196
53.71798494,208.08042,0.93,4.104,3.1535e+03,155.12,1550,1363.11,103,4959,2.332,21.449,282.88269,43.191952,14.708
43.501748,164.2859,0.909,10.755,1.6710e+02,10.1,996,232.53,9.5,4604,2.936,6.221,285.67288,44.11673,12.495
19.44639139,170.10238,0.813,3.6227,9.2600e+02,3.24,681,50.73,82.4,5815,4.421,0.954,297.2789,43.724018,14.248
6.91986988,134.11594,0.819,3.4253,1.7010e+02,1.39,961,201.41,25.6,5815,4.421,0.954,297.2789,43.724018,14.248
105.8817667,156.97935,0.539,18.044,1.5563e+03,10.16,595,29.64,301.8,5903,3.757,2.499,291.49722,42.728481,10.775
16.6658994,180.20215,0.429,4.1934,7.5420e+02,2.85,702,57.31,60.8,5674,4.446,1.032,284.52118,41.629601,14.387
4.16696628,169.715517,0.022,2.7535,8.7770e+02,2.74,1053,291.34,80.1,5456,4.45,0.943,296.77191,41.755539,14.883
0.535224793,131.73629,0.017,3.3402,2.2870e+02,1.09,1783,2385.75,48.8,5044,4.551,0.738,292.37903,39.435841,14.937
11.46347165,137.38521,0.103,2.599,1.0486e+03,3,752,75.57,56.5,5456,4.45,0.943,296.77191,41.755539,14.883
39.6034,168.07114,0.166,6.487,5.7270e+02,2.22,497,14.47,25.8,5456,4.45,0.943,296.77191,41.755539,14.883
2.940304817,169.90496,0.825,2.7226,4.7240e+02,2.59,1256,588.66,51.8,5527,4.376,1.054,283.36841,41.821861,14.532
5.378868001,169.61512,0.758,2.7222,4.8340e+02,1.86,833,113.59,60.6,5077,4.567,0.774,282.00461,42.176529,14.005
15.28467725,175.62345,0.774,6.0768,3.2130e+02,2.7,852,124.4,38.1,5763,4.181,1.374,296.03198,42.14196,14.519
73.506021,163.5692,0.473,5.734,4.8560e+02,2.37,471,11.66,11.3,6215,4.44,1.052,297.4809,46.589142,15.42
21.05349939,171.92457,0.008,7.1605,4.9660e+02,2.75,731,67.48,39.1,5751,4.254,1.247,294.28098,42.29097,14.854
127.905412,246.46401,0.47,14.475,4.0206e+03,8.03,401,6.09,171,5751,4.254,1.247,294.28098,42.29097,14.854
6.21716039,131.71857,0.333,4.4289,2.1120e+02,1.81,1098,343.21,25,5751,4.254,1.247,294.28098,42.29097,14.854
21.05647572,171.133613,0.938,1.238,1.2936e+03,5.05,732,67.74,52.1,6156,4.381,1.118,286.87967,39.378391,14.169
31.80514278,186.38905,1.289,7.6213,4.6753e+03,34.82,553,22.05,161.3,5931,4.545,0.863,298.04453,40.086361,14.517
4.57797412,135.63058,0.343,2.862,1.2540e+02,0.96,1024,259.36,9.6,5795,4.554,0.848,297.39319,47.164631,15.302
37.60936976,190.724991,0.671,6.8615,2.7591e+04,15.8,508,15.8,971.1,5600,4.483,0.896,289.36136,40.128819,14.026
49.26678528,191.187887,8.364,5.5692,8.4940e+03,929.36,538,19.79,309,5988,4.382,1.143,297.77219,40.15506,14.385
3.613757526,171.422542,0.812,5.9128,4.8722e+03,7.05,1182,461.67,591.2,5986,4.498,0.906,299.07513,40.35833,14.915
7.381980206,173.072659,0.096,3.1152,1.4338e+03,3.42,876,138.88,101.6,5559,4.47,0.914,288.2341,40.520901,14.985
17.58751692,176.077382,0.106,4.3773,1.3778e+03,4.03,706,58.6,109.4,5433,4.302,1.107,296.63684,43.802792,14.743
3.01609637,131.55327,0.7,1.57,1.9630e+02,0.96,795,94.1,8.1,4245,4.641,0.637,300.24222,44.141399,15.673
11.34436822,172.84392,1.183,5.558,5.8630e+02,17.21,703,57.67,52.2,5594,4.602,0.752,290.53214,44.77512,14.41
1.576341127,170.88145,0.01,3.1232,3.3510e+02,2.96,1797,2460.7,88.7,5087,3.967,1.666,298.42087,44.950802,14.111
18.47762694,185.269061,0.712,1.94,2.6046e+03,1.55,267,1.21,75.7,3395,4.97,0.283,300.20609,45.018139,14.708
58.36205791,196.555405,0.402,6.3363,5.3747e+03,7.02,446,9.33,286.6,5592,4.467,0.953,293.7471,45.10722,14.361
5.350156114,195.761347,0.008,2.2647,7.6480e+02,2.6,989,226.02,87.1,5592,4.467,0.953,293.7471,45.10722,14.361
21.9424316,143.8807,0.413,7.447,7.2700e+01,1.23,797,95.46,10.7,6052,4.183,1.424,297.94476,42.191879,13.716
6.38899658,175.4761,0.876,3.5032,5.4330e+02,2.89,970,209.17,45.8,5527,4.376,1.054,283.36841,41.821861,14.532
14.62709685,136.23467,0.945,4.097,3.9640e+02,2.7,736,69.31,22.7,5527,4.376,1.054,283.36841,41.821861,14.532
35.1184432,152.12282,0.958,4.59,5.4240e+02,3.26,550,21.57,20.4,5527,4.376,1.054,283.36841,41.821861,14.532
8.00579096,170.50325,0.092,3.0549,6.2970e+02,2.36,956,197.06,69.2,6032,4.395,0.935,294.6467,41.884109,14.209
4.26374378,133.72073,0.368,2.2725,1.8200e+02,1.28,1179,457.15,23.8,6032,4.395,0.935,294.6467,41.884109,14.209
330.025002,364.8075,0.68,6.659,2.5920e+02,5.92,478,12.36,12.2,6126,3.578,3.466,291.86801,37.269878,12.668
84.6877524,150.57084,0.017,10.0248,3.4770e+02,3.37,611,32.96,95.1,6688,4.062,1.79,299.82117,43.81427,11.642
2.340523247,170.19754,0.725,3.156,1.7540e+02,1.4,1456,1063.8,37.2,6056,4.397,0.981,289.35855,42.526192,14.3
25.85499978,192.57484,0.265,3.8737,6.1050e+02,2.4,637,38.81,31.7,6122,4.487,0.964,292.31601,42.626251,14.718
10.68758211,169.93115,0.818,3.3812,7.7770e+02,2.64,780,87.41,78.9,5788,4.524,0.848,291.9519,43.074711,14.338
20.30303506,176.8028,0.793,4.5038,5.3340e+02,2.16,630,37.12,44.7,5788,4.524,0.848,291.9519,43.074711,14.338
39.0930875,147.6774,0.862,5.687,4.7630e+02,2.99,602,31.11,10.1,6072,4.343,1.193,301.57855,44.31218,15.514
12.56096618,166.79483,0.022,3.7647,9.2310e+02,2.74,734,68.49,55.1,5559,4.47,0.914,288.2341,40.520901,14.985
30.8261043,153.01503,0.943,5.914,7.4220e+02,3.18,544,20.68,32.3,5559,4.47,0.914,288.2341,40.520901,14.985
3.696121272,134.5014,0.016,2.463,3.8340e+02,1.78,1095,340.33,130,5465,4.449,0.925,287.698,42.338718,12.498
3.42806306,132.36268,0.082,2.417,1.7840e+02,1.21,1131,386.14,16.6,5559,4.47,0.914,288.2341,40.520901,14.985
13.24931848,179.52171,0.62,4.4859,6.4760e+02,2.86,806,99.54,87.8,5799,4.361,1.078,290.56631,40.692039,14.15
22.4098677,147.38366,0.869,2.271,6.9800e+01,0.73,489,13.55,11.9,4900,4.602,0.741,281.48273,47.208031,11.492
363.706662,204.02069,0.9315,8.553,1.6246e+03,5.26,283,1.51,43.7,6240,4.397,1.064,293.9285,45.142509,14.188
9.391039263,170.539799,0.964,2.8386,2.8956e+03,11.73,1068,308.13,141,5944,4.132,1.498,286.15198,45.332561,14.663
18.00932214,182.441015,0.55,4.9611,3.0044e+03,4.96,658,44.29,245.2,5815,4.54,0.877,290.11963,46.273811,14.794
22.18431824,174.597325,0.032,3.0397,1.5930e+03,3.18,546,21.06,87.6,5157,4.5,0.818,292.44626,46.289768,14.767
77.4794704,154.70734,0.019,10.1151,1.2370e+03,10.33,778,86.59,72.6,6711,3.73,2.909,293.54199,46.82214,10.143
0.80489537,132.0521644,,0.92,,,,,,,,,288.08749,43.876141,11.427
276.3236015,162.1955353,0.706,9.8964,8.1300e+01,1.21,352,3.63,4.6,6528,4.257,1.26,297.51782,49.917702,12.431
5.28691996,135.85427,0.705,2.579,4.1500e+01,0.51,792,92.97,15.8,4900,4.602,0.741,281.48273,47.208031,11.492
6.51003001,172.91588,0.023,3.3095,6.0280e+02,2.78,1017,253.24,48.1,5638,4.327,1.153,282.11133,42.3545,14.825
35.18105723,170.09969,0.772,7.545,9.8770e+02,4.17,664,45.89,63.1,6520,4.375,1.215,288.23059,42.41362,14.856
11.75560012,176.07519,1.228,4.7,6.4880e+02,22.39,716,62.19,46.3,5644,4.575,0.806,290.02872,43.261089,14.356
17.79421914,169.605214,1.242,4.1918,1.5494e+03,25.27,606,31.94,111.5,5485,4.574,0.805,288.02509,43.544579,14.427
6.12601169,134.83637,0.422,1.733,4.0200e+01,0.83,1141,400.49,7,5679,4.146,1.286,291.48425,37.397282,12.975
29.02235217,198.37025,0.902,4.0263,6.3760e+02,2.55,559,23.06,41.4,5788,4.524,0.848,291.9519,43.074711,14.338
3.383540239,169.63859,0.63,1.403,2.5570e+02,1.65,1133,389.19,36.2,5300,4.385,0.986,287.29544,43.279869,14.14
2.358952404,132.68957,0.385,1.593,9.4100e+01,0.96,1278,630.43,17.3,5300,4.385,0.986,287.29544,43.279869,14.14
20.72904234,185.43113,0.559,2.8066,5.6170e+02,1.94,530,18.68,31.6,4979,4.538,0.803,282.46811,43.889912,14.458
1.632916419,134.54956,0.136,1.5599,2.0920e+02,1.13,1237,554.07,31,4979,4.538,0.803,282.46811,43.889912,14.458
11.1438086,131.725,0.629,7.905,4.1700e+01,0.75,906,159.1,10.9,6095,4.349,1.11,296.8432,43.697441,13.556
7.216951388,176.283024,1.283,1.89082,4.2845e+03,41.57,1055,292.7,312.2,6266,4.38,1.056,292.24802,40.696049,14.454
15.85238672,174.22654,1.262,5.179,9.2850e+02,32.21,775,85.35,36.5,5903,4.322,1.005,299.00867,40.662231,14.508
4.147021189,170.325835,0.255,2.8997,3.6807e+03,7.31,1258,590.84,421.2,5818,4.266,1.205,283.2576,40.990501,14.288
15.22895514,176.56001,0.777,2.5967,1.1248e+03,3,639,39.4,63.8,5456,4.562,0.812,292.16278,41.023239,14.769
24.67458244,146.77261,0.817,3.2648,6.5060e+02,2.33,544,20.71,31.9,5456,4.562,0.812,292.16278,41.023239,14.769
32.526674,137.3054,0.472,6.842,2.0490e+02,1.26,525,17.91,9.7,5668,4.545,0.868,298.28214,44.27206,15.23
10.32906563,174.608213,0.923,1.44,2.3098e+03,6.17,908,160.44,114.8,6228,4.441,1.049,288.63785,46.421471,14.711
3.750832927,171.151696,0.001,1.9457,2.3979e+03,4.61,1129,383.77,212.5,5776,4.512,0.95,296.83838,46.6264,14.749
21.34736612,171.73531,0.885,4.184,6.3050e+02,3.2,648,41.65,53.1,5395,4.324,1.071,295.00281,46.987331,14.415
7.81100952,132.30566,0.816,3.231,1.2670e+02,1.36,906,159.24,15.8,5395,4.324,1.071,295.00281,46.987331,14.415
4.243748097,173.563074,0.032,3.3603,1.4097e+03,3.16,1063,301.46,139.8,5873,4.554,0.843,283.61795,47.196678,15
2.404483552,133.170974,1,0.2961,8.0000e-01,0.48,2078,4402.44,0,6050,3.823,2.345,299.702,40.896271,13.173
13.54204116,171.09767,0.722,3.334,3.3870e+02,2.01,794,93.98,26.4,5891,4.395,1.015,297.27911,43.567871,14.53
2.752359689,171.259808,0.436,2.0722,7.9190e+02,2.54,1178,455.43,115.7,5461,4.499,0.897,286.5285,43.873402,14.034
13.98177862,181.975114,0.444,2.958,1.0184e+03,2.09,553,22.1,95.6,4859,4.615,0.651,287.43918,43.832088,14.287
44.0003975,210.76222,0.032,5.1115,5.9960e+02,1.56,377,4.79,43.3,4859,4.615,0.651,287.43918,43.832088,14.287
247.354914,364.15832,0.044,8.677,1.2918e+03,2.29,212,0.48,49,4859,4.615,0.651,287.43918,43.832088,14.287
462.12069,307.6255,0.002,10.42,6.3370e+02,2.46,249,0.91,9.9,6079,4.411,0.974,286.21048,37.465591,14.936
12.39894005,172.78184,0.975,4.262,7.0290e+02,4.06,890,148.37,50.7,6355,4.41,1.108,294.90851,43.986568,14.755
207.5829306,289.88311,0.84,7.0686,5.0510e+02,4.52,453,9.97,70,6688,4.062,1.79,299.82117,43.81427,11.642
7.26731094,174.31292,0.043,2.2691,6.5910e+02,1.14,464,10.93,47.8,3751,4.8,0.443,298.65271,43.955021,14.625
13.3430025,176.90387,0.517,2.7399,7.9970e+02,1.29,379,4.87,47.1,3751,4.8,0.443,298.65271,43.955021,14.625
3.886795001,133.32959,0.119,1.7574,4.7130e+02,0.97,571,25.26,41.8,3751,4.8,0.443,298.65271,43.955021,14.625
22.40777833,153.79858,0.147,3.2881,6.6130e+02,1.15,319,2.44,33.9,3751,4.8,0.443,298.65271,43.955021,14.625
20.35509657,175.3437299,0.503,5.33265,2.5080e+04,17.53,720,63.6,1703.2,6081,4.404,1.077,290.42538,41.139149,14.557
5.92240377,173.81802,0.949,3.691,4.1340e+02,2.77,1087,329.86,44.4,6081,4.404,1.077,290.42538,41.139149,14.557
166.7876551,245.143036,0.041,5.8676,4.7642e+03,7.03,334,2.93,183.8,5663,4.377,1.031,293.30606,41.606369,14.11
77.6114427,164.7292,0.094,7.1786,8.1450e+02,2.59,397,5.87,100.5,5465,4.449,0.925,287.698,42.338718,12.498
18.20795835,185.84306,0.64,3.7965,1.5969e+03,3.08,551,21.86,157.3,5176,4.612,0.738,286.86548,41.989079,14.29
49.537365,172.1948,0.435,9.862,2.0170e+02,1.48,532,18.87,10.1,6118,4.416,1.023,290.90042,48.74614,15.451
12.70636123,180.63164,0.793,2.395,8.7170e+02,2.75,697,55.86,54,5573,4.562,0.839,296.80865,47.17194,14.673
10.94577783,176.71834,0.819,3.0937,5.3280e+02,2.84,881,142.23,52.5,5888,4.342,1.097,287.78085,47.62991,14.282
28.9869016,134.7812,0.842,3.6233,4.7160e+02,2.7,637,38.82,31.5,5888,4.342,1.097,287.78085,47.62991,14.282
94.886902,214.82879,0.982,6.923,6.4170e+02,4.24,429,7.99,25.5,5888,4.342,1.097,287.78085,47.62991,14.282
5.03505665,132.65597,0.911,1.804,1.5150e+02,1.63,1141,401.23,16.6,5888,4.342,1.097,287.78085,47.62991,14.282
24.7222403,146.4611,0.106,4.53,2.9010e+02,1.31,536,19.53,9.3,5481,4.592,0.778,289.70703,41.84354,15.857
11.90352088,178.34161,0.421,4.297,6.3300e+02,2.56,827,110.54,47.2,6063,4.47,1.001,289.55328,43.876179,14.939
9.286964466,135.9945,0.004,3.3649,6.9170e+02,2.1,762,79.68,251.9,5546,4.575,0.81,290.42081,37.851799,11.898
34.0350605,134.42752,0.474,6.695,7.2780e+02,2.76,583,27.24,41.3,6063,4.47,1.001,289.55328,43.876179,14.939
12.75934489,170.32152,0.657,3.5889,8.8210e+02,2.58,633,37.95,70.4,4963,4.501,0.826,294.66797,43.85326,14.55
5.433132902,138.36644,0.72,2.4012,3.2820e+02,1.61,841,118.56,33.1,4963,4.501,0.826,294.66797,43.85326,14.55
0.967427812,132.258305,1.248,5.8883,9.1278e+03,29.01,1419,956.61,323.4,5066,4.625,0.709,285.91641,37.59428,15.826
10.64021008,179.77776,0.77,5.4381,4.5530e+02,2.87,963,203.48,58.6,6112,4.281,1.233,299.79645,44.08931,14.173
4.93883135,135.95465,0.633,4.388,1.2350e+02,1.44,1244,566.38,21.3,6112,4.281,1.233,299.79645,44.08931,14.173
5.996533443,172.50558,0.51,3.3129,7.1140e+02,2.96,1025,260.49,70.5,5622,4.346,1.089,281.27972,44.315529,14.674
2.06190864,133.19888,0.537,1.9743,2.1400e+02,1.63,1463,1082.28,27.9,5622,4.346,1.089,281.27972,44.315529,14.674
20.13490007,171.36734,0.798,3.7962,1.0352e+03,2.98,544,20.66,64.7,4963,4.501,0.826,287.56473,44.305,14.859
24.0721647,148.9637,0.949,3.171,1.7730e+02,1.1,400,6.08,6.7,4352,4.671,0.613,284.26859,44.19754,15.073
88.2553729,153.77974,0.886,4.539,1.1322e+03,2.96,326,2.67,54.2,5176,4.612,0.738,286.86548,41.989079,14.29
19.19310355,176.966757,0.98,2.5425,6.8073e+03,12.23,656,43.77,258.5,5883,4.53,0.892,296.24954,42.33548,14.847
22.41831984,172.797099,0.8,5.349,1.1929e+04,9.94,563,23.8,944.4,5324,4.491,0.813,296.89938,43.707218,14.479
20.13147772,189.390784,1.279,3.2806,8.2432e+03,39.89,670,47.49,427.5,6003,4.507,0.932,285.89124,44.181728,14.519
6.010383339,174.084883,0.436,2.1939,2.6521e+03,3.8,768,82.31,276.1,4882,4.558,0.738,286.11868,44.34528,14.247
80.881757,136.6708,0.335,12.568,1.4270e+02,2.27,581,26.91,12.2,5934,3.945,1.885,294.36734,38.846889,13.698
1.334101467,133.703081,0.153,2.1033,1.2080e+02,1.74,2169,5207.55,43,6178,4.106,1.58,294.59955,38.366772,12.161
9.250572762,135.407531,1.234,3.6373,1.0395e+03,96.08,1966,3530.57,351.4,8133,3.715,3.294,300.53757,46.10434,11.31
8.1808949,176.69885,0.521,2.7546,7.2350e+02,2.1,716,62.21,48.7,5081,4.596,0.77,280.69101,47.809738,14.802
15.31296388,171.79412,0.607,3.0935,8.6490e+02,2.34,581,26.98,45.3,5081,4.596,0.77,280.69101,47.809738,14.802
18.42794957,178.43963,0.727,2.9264,7.0660e+02,2.24,526,18.05,36,4768,4.536,0.779,291.5545,47.81448,14.958
8.8249556,131.7064,0.21,2.976,1.2110e+02,1.1,928,175.17,8.6,6078,4.434,0.994,289.04434,42.280022,15.154
7.30497811,169.64592,0.932,4.5414,1.0930e+04,10.86,760,78.87,69.6,5247,4.609,0.744,289.0058,47.040421,15.765
5.115750935,173.26599,1.475,2.5378,1.0558e+03,60.74,1202,493.38,51.8,6398,4.411,1.101,297.43201,47.128551,15.132
1.213745575,170.582782,1.246,5.5835,2.0122e+03,21.69,1246,572.53,213.7,4820,4.606,0.661,283.8757,47.231918,15.825
7.189379172,170.117783,0.908,2.0351,8.1264e+03,11.94,1026,261.94,288.5,6214,4.442,1.076,296.6423,47.230331,15.356
1.423799421,169.67436,0.501,1.4866,2.0084e+03,4.69,1659,1791.61,125.3,5962,4.464,1.019,298.00024,47.243649,15.623
1.8134378,132.6703,0.418,7.776,9.7400e+01,0.69,1158,423.67,19.1,5094,4.618,0.7,290.71725,37.64901,13.961
14.78767172,176.79399,0.021,6.1191,7.8180e+02,3.46,827,110.42,39.4,5814,4.269,1.248,298.31836,47.279491,15.344
4.16536757,132.04068,0.348,3.2935,1.2000e+02,1,1048,284.49,30.4,5604,4.52,0.912,292.15045,39.637581,13.307
14.48584765,175.00624,0.93,3.1365,4.5710e+02,2.88,784,89.16,52.2,5784,4.352,1.085,288.69864,39.70829,13.946
40.6992062,172.57123,0.854,7.074,4.2990e+02,3.2,685,52.05,38.5,6419,4.175,1.362,292.10428,39.76791,13.949
4.532402495,171.92667,0.99,3.12,3.3910e+02,3.69,1160,426.69,43.1,5575,4.278,1.173,293.08734,39.799122,13.932
25.273355,134.5501,1.208,34.48,4.9610e+02,24.74,579,26.57,16.9,5313,4.39,0.976,283.5701,43.736118,14.5
15.45805668,173.782454,0.05,8.79536,4.2532e+03,9.11,871,136.4,1055.9,5868,4.169,1.407,290.44928,39.854801,13.398
562.1725914,185.968547,0.7801,9.8841,5.8778e+03,10.9,241,0.8,208.4,5589,4.229,1.289,295.198,43.269508,13.916
278.1243979,177.51831,0.871,3.978,2.2978e+03,5.86,286,1.57,58.5,5799,4.408,1.05,297.82431,43.258381,13.714
4.034914368,172.257813,0.965,1.7874,8.0010e+02,6.95,1452,1052.15,92.6,5548,3.964,1.793,281.29028,43.413342,13.831
3.173914037,170.92525,0.819,3.6069,3.0300e+02,3.07,1655,1769.83,76.1,6432,4.164,1.584,295.47574,43.493141,13.949
379.11996,267.6893,0.483,7.22,1.1077e+03,2.74,221,0.57,9.2,5546,4.575,0.81,292.87848,45.344372,15.496
52.51354873,171.6745959,0.679,3.2743,1.4252e+04,12.43,472,11.73,825,5589,4.421,0.98,296.84076,43.647121,13.579
4.17838675,171.98866,0.617,2.123,3.1600e+02,3.13,1430,988.44,15.1,5746,4.039,1.687,297.11713,43.71143,13.813
9.84824649,138.38845,0.55,5.7471,4.3670e+02,2.68,947,189.82,25.3,5814,4.269,1.248,298.31836,47.279491,15.344
19.7243672,135.05923,0.898,7.202,5.7790e+02,3.57,751,75.23,26,5814,4.269,1.248,298.31836,47.279491,15.344
51.75530504,271.08808,0.638,7.4355,6.0920e+02,2.61,515,16.6,116.9,5979,4.394,1.005,287.60461,42.166779,12.596
16.2982201,134.7404,0.698,2.558,1.9900e+02,0.78,388,5.38,7.9,3905,4.736,0.521,291.4549,37.67712,14.709
7.38443269,137.47412,0.594,5.7351,3.4980e+02,2.42,1042,278.67,23.7,5814,4.269,1.248,298.31836,47.279491,15.344
7.06115081,169.86425,2.824,3.547,1.5269e+03,171.85,886,145.61,60.4,5795,4.554,0.848,284.67569,47.339211,15.592
2190.701035,140.04806,0.2597,19.891,1.8742e+03,3.12,109,0.03,94.8,4965,4.555,0.736,295.43433,44.53112,12.96
7.23858162,171.21912,0.147,3.1199,2.6820e+02,1.34,816,104.51,41.6,5411,4.561,0.831,289.41782,39.945011,13.359
161.4746786,170.60338,0.746,10.572,8.2820e+02,3.25,343,3.27,47.8,5761,4.383,1.044,293.42703,39.942429,13.871
6.277827312,172.5786,0.95,8.6841,1.8568e+03,4.87,985,222.45,191.3,6077,4.526,0.891,298.02615,39.918331,13.851
16.71987303,171.40143,0.437,3.317,5.2310e+02,2.52,767,81.63,19.2,6020,4.389,1.085,294.37354,40.19463,13.034
12.01166109,176.6358115,1.024,3.77516,1.4294e+04,55.2,1317,710.87,1898.4,6753,3.91,2.396,289.19144,40.263184,13.252
3.275821982,170.25357,0.746,3.0427,2.7490e+02,3.54,1730,2121.23,64.4,6185,4.013,1.972,290.32278,44.035809,13.992
15.87360981,182.40408,0.395,3.5246,4.1560e+02,1.53,632,37.68,38.4,5656,4.607,0.737,290.47134,44.387081,13.766
12.3860474,132.8175,0.538,2.604,1.5130e+02,1.11,679,50.23,9.1,5121,4.457,0.888,294.5704,50.673019,14.773
1.360834768,169.709729,1.008,1.4886,1.5705e+03,7.24,1660,1792.47,169.8,6215,4.543,0.872,281.50342,44.409458,13.591
7.256962446,134.023923,0.676,4.9402,4.6320e+02,3.53,1163,432.1,168.3,5858,4.112,1.549,294.83517,48.982361,12.702
29.66631669,189.36948,0.019,8.412,6.6800e+02,2.83,644,40.68,95.3,5956,4.322,1.098,284.7883,44.591679,13.965
16.2254975,144.02673,0.273,6.471,1.2040e+02,1.21,788,90.93,20.3,5956,4.322,1.098,284.7883,44.591679,13.965
1.260258822,170.408984,0.791,1.8594,1.1307e+03,3.57,1569,1435.82,128.2,5550,4.5,0.954,288.32791,47.381592,15.342
3.29534567,132.48799,0.729,1.902,1.4190e+02,1.23,1139,397.37,10.4,5550,4.5,0.954,288.32791,47.381592,15.342
