koi_period,koi_period_err1,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_depth,koi_depth_err1,koi_prad,koi_prad_err1,koi_teq,koi_insol,koi_insol_err1,koi_model_snr,koi_tce_plnt_num,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_disposition_encoded
2.446737317,3.089e-06,0.00104,1.241,1.295,-0.135,4.7211,0.0546,1177.9,12.7,26.25,6.9,1261.0,597.19,461.45,110.2,1.0,0.035,-0.184,0.863,0.227,-0.081,0
3.04033046,3.37e-07,8.86e-05,0.736,0.013,-0.024,1.8411,0.0168,10858.8,25.8,8.99,0.8,1021.0,257.29,86.59,568.2,1.0,0.084,-0.063,0.791,0.071,-0.087,2
15.33528675,1.989e-05,0.00103,0.773,0.006,-0.543,3.897,0.0771,3081.4,39.0,5.0,0.49,610.0,32.67,9.96,86.6,2.0,0.01,-0.085,0.817,0.08,-0.029,2
7.95825328,7.673e-05,0.00767,0.706,0.237,-0.494,4.377,0.229,50.0,3.7,1.06,0.05,1074.0,314.15,44.14,14.7,4.0,0.02,-0.018,1.402,0.063,-0.046,2
31.33046135,3.977e-05,0.00103,0.798,0.021,-0.043,5.176,0.102,5073.8,48.4,6.5,0.64,481.0,12.61,3.84,117.2,1.0,0.01,-0.085,0.817,0.08,-0.029,2
3.9043425,1.339e-06,0.000266,0.709,0.011,-0.015,3.831,0.0271,16228.4,62.1,12.28,3.56,1104.0,351.05,298.42,323.4,1.0,0.05,-0.2,0.898,0.26,-0.087,0
9.286358079,5.46e-07,4.5e-05,0.377,0.009,-0.009,3.49949,0.00533,44791.4,32.8,17.61,4.05,796.0,95.03,66.72,1671.1,1.0,0.066,-0.154,0.821,0.189,-0.087,0
3.951405455,2.258e-06,0.000454,1.276,6.027,-0.214,2.1862,0.0267,2453.9,25.2,31.44,8.94,1133.0,388.71,333.12,117.2,1.0,0.048,-0.204,0.869,0.247,-0.082,0
23.65369415,1.748e-05,0.000603,0.008,0.169,-0.008,8.2183,0.021,3341.8,13.2,7.89,1.38,731.0,67.65,33.37,266.3,1.0,0.162,-0.108,1.384,0.242,-0.266,2
13.23352214,4.503e-05,0.00275,0.014,0.399,-0.014,6.7372,0.0875,504.6,10.8,3.06,0.54,888.0,146.67,72.35,49.1,2.0,0.162,-0.108,1.384,0.242,-0.266,2
6.15560285,2.704e-05,0.00345,0.235,0.204,-0.235,4.9843,0.0994,285.0,8.6,2.32,0.4,1146.0,406.94,200.73,35.1,3.0,0.162,-0.108,1.384,0.242,-0.266,2
2.090811305,9.571e-06,0.00398,0.746,0.053,-0.521,3.388,0.106,115.9,6.4,1.62,0.28,1642.0,1718.04,847.46,19.9,5.0,0.162,-0.108,1.384,0.242,-0.266,2
3.180027898,7.278e-06,0.00181,0.196,0.242,-0.196,3.5797,0.0558,120.3,2.7,1.53,0.07,1458.0,1066.86,149.88,50.4,2.0,0.02,-0.018,1.402,0.063,-0.046,2
50.4467417,0.0006505,0.0103,0.379,0.111,-0.378,7.159,0.247,370.3,20.1,2.67,0.47,568.0,24.64,12.16,19.4,4.0,0.162,-0.108,1.384,0.242,-0.266,2
56.2279271,0.0003134,0.00471,0.7,0.208,-0.496,3.57,0.134,862.7,44.9,2.37,0.17,366.0,4.22,1.02,20.9,2.0,0.011,-0.06,0.756,0.054,-0.027,2
2.384052875,4.74e-06,0.00163,1.178,5.685,-0.115,3.0918,0.0817,1268.1,29.9,17.06,1.32,1010.0,244.87,71.26,50.5,1.0,0.063,-0.032,0.701,0.054,-0.066,0
7.953547,1.91e-05,0.00182,0.3,0.145,-0.3,2.6312,0.0595,875.4,25.3,2.25,0.07,696.0,55.37,7.15,38.4,1.0,0.056,-0.016,0.779,0.023,-0.049,2
4.14451656,1.44e-05,0.00313,0.004,0.471,-0.003,2.3421,0.0984,391.8,19.8,1.48,0.05,864.0,132.08,17.05,22.8,2.0,0.056,-0.016,0.779,0.023,-0.049,2
4.859386384,1.272e-06,0.000207,1.259,1.089,-0.178,2.2757,0.0122,6044.3,27.2,38.33,12.8,1114.0,364.23,358.71,269.7,1.0,0.056,-0.224,0.988,0.33,-0.11,0
10.526294577,1.783e-06,0.000136,0.644,0.031,-0.045,2.5211,0.0257,9768.0,26.4,8.24,1.48,713.0,61.16,34.56,482.3,1.0,0.056,-0.104,0.793,0.143,-0.077,2
4.583520948,4.18e-06,0.000733,0.045,0.319,-0.045,2.7055,0.0321,3812.1,44.5,5.39,1.6,1038.0,274.98,239.18,99.5,1.0,0.038,-0.212,0.877,0.26,-0.087,2
3.76181843,1.14e-05,0.00209,0.926,0.0,-0.663,3.5176,0.0901,510.6,16.4,2.66,0.73,1121.0,372.62,300.78,35.9,1.0,0.062,-0.188,0.949,0.26,-0.093,2
8.20396958,1.488e-05,0.00143,0.823,0.001,-0.58,2.9667,0.0529,1024.4,21.2,3.01,0.24,742.0,71.5,22.24,54.4,1.0,0.09,-0.06,0.826,0.066,-0.083,2
14.49645186,6.36e-05,0.00409,0.97,0.002,-0.663,4.016,0.305,647.5,26.7,3.01,0.24,613.0,33.48,10.42,25.7,2.0,0.09,-0.06,0.826,0.066,-0.083,2
6.54626149,2.668e-05,0.00317,0.644,0.295,-0.438,2.75,0.111,655.9,30.0,2.19,0.22,810.0,101.78,31.02,24.8,3.0,0.01,-0.085,0.817,0.08,-0.029,2
12.71809866,2.324e-05,0.00152,0.427,0.016,-0.427,3.0957,0.0562,1149.4,24.5,2.31,0.17,562.0,23.6,6.56,52.7,1.0,0.058,-0.027,0.686,0.049,-0.067,2
36.06588163,8.305e-05,0.00172,0.26,0.145,-0.26,4.3246,0.0634,1563.8,32.1,2.64,0.19,397.0,5.88,1.64,51.7,2.0,0.058,-0.027,0.686,0.049,-0.067,2
4.190425659,1.611e-06,0.000306,0.458,0.004,-0.377,2.8589,0.0224,2877.4,14.1,6.21,2.05,1234.0,547.9,549.04,240.6,1.0,0.072,-0.217,1.135,0.375,-0.15,2
3.709870784,3.043e-06,0.000638,0.023,0.323,-0.023,3.0694,0.0265,2020.3,20.1,4.35,0.64,1151.0,415.1,163.27,116.1,1.0,0.04,-0.12,0.978,0.146,-0.062,2
16.3297527,3.611e-05,0.00181,0.791,0.091,-0.541,6.271,0.112,1187.5,18.1,3.75,1.11,727.0,66.08,57.11,74.6,1.0,0.084,-0.196,0.987,0.291,-0.125,2
27.807566216,4.747e-06,0.000134,0.782,0.002,-0.003,4.21587,0.00935,25391.1,47.3,13.84,3.63,554.0,22.24,17.69,748.1,1.0,0.044,-0.176,0.785,0.206,-0.069,2
80.8723469,0.0001468,0.00131,0.527,0.08,-0.309,11.195,0.13,3604.6,25.9,7.59,1.24,452.0,9.88,4.3,160.9,1.0,0.195,-0.105,1.238,0.202,-0.247,2
3.166465862,2.222e-06,0.000586,1.266,6.924,-0.102,2.9381,0.0327,4357.2,44.4,26.82,2.48,954.0,196.31,67.72,122.1,1.0,0.072,-0.044,0.704,0.065,-0.072,0
24.99324319,6.127e-05,0.00197,0.686,0.015,-0.505,5.9409,0.0669,269.6,4.9,2.29,0.12,712.0,60.88,10.13,62.0,1.0,0.018,-0.016,1.317,0.064,-0.048,2
10.35533116,2.087e-05,0.0016,0.029,0.429,-0.029,3.1775,0.0602,750.6,17.4,2.47,0.59,777.0,86.22,62.02,49.2,1.0,0.084,-0.168,0.918,0.217,-0.117,2
16.08518937,3.022e-05,0.00145,0.867,0.011,-0.613,3.984,0.0875,1442.4,26.7,3.68,0.54,613.0,33.43,16.76,62.6,1.0,0.06,-0.09,0.826,0.122,-0.081,2
235.9986399,0.0002773,0.000898,0.778,0.006,-0.008,8.2284,0.0606,20714.6,91.7,10.59,0.35,188.0,0.29,0.05,271.8,1.0,0.03,-0.018,0.657,0.022,-0.032,1
7.49018305,1.181e-05,0.00124,0.02,0.404,-0.02,2.7297,0.0424,1123.6,22.7,2.56,0.17,753.0,76.06,17.21,53.0,1.0,0.032,-0.052,0.787,0.051,-0.039,2
36.2761238,0.0001055,0.00222,0.035,0.379,-0.035,4.7865,0.0756,1572.6,35.5,3.03,0.2,445.0,9.29,2.1,45.5,2.0,0.032,-0.052,0.787,0.051,-0.039,2
17.46087931,5.278e-05,0.00242,0.594,0.326,-0.377,2.2641,0.0721,812.4,38.3,2.32,0.15,568.0,24.6,5.57,22.6,4.0,0.032,-0.052,0.787,0.051,-0.039,2
56.0560754,0.0002753,0.00329,0.018,0.413,-0.018,4.685,0.132,1626.0,66.7,1.94,0.12,233.0,0.69,0.15,27.4,1.0,0.054,-0.027,0.491,0.03,-0.055,2
41.408316686,6.58e-06,0.000123,0.377,0.016,-0.029,5.0264,0.0136,22838.9,31.4,11.38,2.07,453.0,9.93,5.69,907.8,1.0,0.048,-0.112,0.747,0.136,-0.068,2
39.74893077,1.554e-05,0.000301,0.881,0.003,-0.003,7.3051,0.0213,15178.9,44.1,14.21,4.46,552.0,21.87,20.59,561.1,1.0,0.052,-0.208,0.964,0.303,-0.101,1
5.715425977,7.779e-06,0.0011,0.348,0.098,-0.347,2.5242,0.0418,908.1,17.4,2.47,0.37,850.0,123.03,60.12,59.4,1.0,0.028,-0.112,0.826,0.124,-0.057,2
49.18394185,2.475e-05,0.000569,0.035,0.361,-0.035,11.3364,0.051,1646.2,5.4,8.2,0.5,669.0,47.4,9.4,355.7,1.0,0.04,-0.036,2.057,0.125,-0.138,2
20.0261412,0.0001272,0.00396,0.957,0.003,-0.689,1.611,0.195,421.2,60.7,2.28,0.35,559.0,23.14,11.3,10.7,2.0,0.028,-0.112,0.826,0.124,-0.057,2
13.61014819,5.969e-06,0.000346,1.081,0.347,-0.119,2.594,0.0194,5732.9,38.1,19.02,4.92,733.0,68.29,52.16,184.1,1.0,0.098,-0.182,0.903,0.234,-0.108,1
10.44331991,2.287e-05,0.00185,0.23,0.799,-0.23,2.743,0.505,1159.8,64.2,2.66,0.2,667.0,46.94,13.93,51.7,1.0,0.077,-0.056,0.802,0.059,-0.081,0
2.237489571,5.022e-06,0.00173,0.128,0.325,-0.127,1.8119,0.0554,315.8,11.8,1.41,0.13,1160.0,427.17,109.22,30.7,1.0,0.014,-0.081,0.81,0.073,-0.029,2
5.851520671,3.31e-07,4.48e-05,0.211,0.02,-0.041,3.11058,0.00627,33003.6,26.1,14.62,2.92,901.0,155.89,96.85,1630.4,1.0,0.07,-0.13,0.806,0.161,-0.087,0
3.167893418,3.869e-06,0.000988,0.026,0.366,-0.026,2.1814,0.0324,781.2,14.3,2.62,0.78,1221.0,526.23,466.28,64.8,1.0,0.05,-0.2,0.94,0.282,-0.094,2
4.311780262,4.342e-06,0.000848,0.196,0.221,-0.196,2.7251,0.0314,1154.0,15.0,3.11,0.39,1038.0,274.84,91.4,86.1,1.0,0.04,-0.112,0.927,0.115,-0.062,2
20.0504494,8.826e-05,0.0031,0.383,0.081,-0.383,4.556,0.0986,840.9,23.5,2.69,0.33,622.0,35.44,11.79,37.8,2.0,0.04,-0.112,0.927,0.115,-0.062,2
9.76734503,3.052e-05,0.00239,0.9,0.023,-0.633,1.6585,0.0777,569.1,31.7,2.67,0.33,791.0,92.46,30.75,21.1,3.0,0.04,-0.112,0.927,0.115,-0.062,2
119.0207044,0.0001179,0.000704,0.076,0.173,-0.076,8.1405,0.0382,7430.5,38.4,8.98,1.23,366.0,4.25,1.58,223.5,1.0,0.144,-0.108,1.062,0.146,-0.16,1
190.3200468,0.0005327,0.00147,0.812,0.048,-0.01,15.284,0.209,1141.7,8.5,7.78,0.48,426.0,7.8,1.55,139.3,2.0,0.04,-0.036,2.057,0.125,-0.138,2
2.861159894,3.059e-06,0.00088,0.965,0.13,-0.043,1.8832,0.0878,1014.3,28.6,4.37,1.38,1355.0,797.1,768.91,58.3,1.0,0.052,-0.208,1.021,0.324,-0.108,0
26.44439337,3.65e-05,0.00108,0.03,0.355,-0.03,3.9783,0.0417,1843.5,22.2,3.91,0.43,562.0,23.54,7.96,88.0,2.0,0.064,-0.088,0.929,0.104,-0.069,2
51.53997972,5.613e-05,0.00088,0.183,0.165,-0.183,6.3994,0.0438,3644.3,23.9,5.51,0.62,450.0,9.67,3.27,155.5,1.0,0.064,-0.088,0.929,0.104,-0.069,2
5.902245782,7.373e-06,0.00101,0.209,0.165,-0.209,2.9003,0.0317,702.3,12.8,2.43,0.27,926.0,173.74,58.69,59.3,3.0,0.064,-0.088,0.929,0.104,-0.069,2
2.382951591,2.808e-06,0.000981,0.479,0.416,-0.311,1.8876,0.0297,391.6,10.4,1.86,0.21,1253.0,583.01,196.96,41.4,4.0,0.064,-0.088,0.929,0.104,-0.069,2
21.02250608,4.091e-05,0.00148,0.036,0.36,-0.036,4.1072,0.0538,1772.5,32.1,3.07,0.21,521.0,17.48,4.16,62.4,1.0,0.024,-0.048,0.75,0.052,-0.033,2
3.219814777,5.531e-06,0.00134,0.06,0.4,-0.06,2.0642,0.0392,488.2,17.6,1.69,0.11,998.0,234.93,53.16,30.5,3.0,0.032,-0.052,0.787,0.051,-0.039,2
5.912273234,7.039e-06,0.00094,0.17,0.201,-0.17,2.3254,0.0296,961.4,17.2,1.73,0.09,585.0,27.72,5.15,62.8,1.0,0.023,-0.028,0.57,0.029,-0.032,2
8.98581901,1.437e-05,0.0012,0.008,0.387,-0.008,2.8606,0.0413,881.3,18.5,1.65,0.09,509.0,15.9,2.96,51.8,2.0,0.023,-0.028,0.57,0.029,-0.032,2
12.940668656,3.352e-06,0.000206,0.897,0.16,-0.072,2.4845,0.0165,42450.0,198.0,22.94,4.93,723.0,64.64,40.22,307.5,1.0,0.036,-0.144,0.809,0.174,-0.069,1
20.5452375,0.0001428,0.00358,0.95,0.007,-0.668,2.517,0.0947,218.5,14.0,2.41,0.56,742.0,71.57,60.96,18.5,1.0,0.241,-0.13,1.264,0.298,-0.328,0
33.60123371,1.767e-05,0.000412,0.67,0.028,-0.073,4.4056,0.0578,7425.9,33.2,8.46,0.4,495.0,14.22,2.79,247.9,1.0,0.054,-0.036,0.93,0.044,-0.055,2
6.76652928,1.577e-05,0.00189,0.429,0.031,-0.429,2.9004,0.0546,450.7,17.2,1.97,0.09,845.0,120.48,23.66,29.2,2.0,0.054,-0.036,0.93,0.044,-0.055,2
4.347288783,8.512e-06,0.00157,0.025,0.404,-0.025,2.1024,0.0502,451.6,13.2,2.36,0.39,1174.0,449.79,193.34,39.7,1.0,0.11,-0.11,1.122,0.184,-0.138,2
4.601811819,6.168e-06,0.00105,0.567,0.045,-0.448,2.2607,0.0367,755.9,14.1,2.35,0.09,896.0,152.91,23.09,60.8,1.0,0.08,-0.025,0.833,0.032,-0.064,2
11.18719905,5.331e-05,0.00416,0.387,0.062,-0.387,3.252,0.122,353.6,17.5,1.55,0.06,667.0,46.65,7.05,21.9,2.0,0.08,-0.025,0.833,0.032,-0.064,2
4.220965778,2.584e-06,0.000491,0.705,0.061,-0.311,3.0854,0.0645,2260.0,17.9,2.62,0.58,595.0,29.68,41.22,157.8,1.0,0.105,-0.094,0.517,0.114,-0.114,2
6.998099523,2.356e-06,0.000267,7.361,46.99,-1.351,2.0488,0.0142,20285.0,128.0,588.66,128.5,853.0,125.22,81.62,192.3,1.0,0.038,-0.152,0.829,0.181,-0.065,0
5.95489993,5.482e-06,0.000734,0.327,0.084,-0.327,2.3892,0.0281,1410.7,17.8,2.33,0.1,635.0,38.52,6.66,87.2,1.0,0.027,-0.02,0.633,0.026,-0.029,2
12.03987488,1.825e-05,0.00117,0.286,0.133,-0.286,2.7363,0.0411,1250.6,23.5,2.18,0.09,502.0,15.06,2.6,57.6,2.0,0.027,-0.02,0.633,0.026,-0.029,2
20.83762895,9.65e-05,0.00391,0.706,0.04,-0.505,2.3734,0.0987,439.0,30.9,1.42,0.06,418.0,7.24,1.25,14.9,3.0,0.027,-0.02,0.633,0.026,-0.029,2
8.8111022,1.642e-05,0.00151,1.223,11.08,-0.215,5.0683,0.0771,401.1,6.1,63.66,8.98,1399.0,904.92,371.14,76.8,1.0,0.225,-0.075,2.404,0.339,-0.678,0
23.58917143,5.786e-05,0.00194,0.926,0.026,-0.538,5.073,0.325,1200.7,27.4,3.16,0.3,487.0,13.34,4.66,53.3,1.0,0.072,-0.048,0.721,0.069,-0.075,2
6.481633073,6.004e-06,0.000755,0.833,0.021,-0.576,3.784,0.0339,298.5,2.7,2.54,0.11,1145.0,406.25,58.56,125.6,1.0,0.033,-0.027,1.302,0.058,-0.058,2
10.37168928,1.477e-05,0.00117,0.537,0.02,-0.478,3.035,0.0456,1254.9,21.2,3.2,0.18,720.0,63.68,11.53,64.5,1.0,0.091,-0.039,0.888,0.049,-0.077,2
3.96996298,1.395e-05,0.0031,0.836,0.101,-0.602,1.1757,0.097,299.2,24.5,1.78,0.09,992.0,229.37,41.51,15.0,2.0,0.091,-0.039,0.888,0.049,-0.077,2
4.40841331,1.408e-05,0.00262,0.899,0.013,-0.655,5.012,0.106,549.4,13.4,2.66,0.79,1139.0,398.0,359.33,45.1,1.0,0.081,-0.202,0.961,0.285,-0.122,2
7.9426176,2.419e-05,0.00258,0.942,0.007,-0.008,6.703,0.173,1590.7,40.4,4.68,1.46,878.0,140.57,128.66,60.4,1.0,0.039,-0.221,0.926,0.289,-0.096,0
226.8904775,0.0009057,0.00362,0.731,0.139,-0.492,7.558,0.193,3136.4,69.4,4.53,0.32,236.0,0.73,0.18,46.8,2.0,0.024,-0.048,0.75,0.052,-0.033,2
1.956811408,1.059e-06,0.00043,1.091,11.83,-0.023,2.1958,0.0257,24905.0,244.0,21.58,1.33,1109.0,357.16,100.66,125.4,1.0,0.063,-0.032,0.603,0.037,-0.041,0
2.688899233,1.9e-07,5.61e-05,0.001,0.061,-0.001,2.11275,0.00254,37491.6,44.0,12.04,1.36,929.0,175.76,66.28,1011.6,1.0,0.027,-0.063,0.639,0.072,-0.042,1
9.439459486,4.991e-06,0.000418,0.049,0.273,-0.049,2.8979,0.0188,3036.1,18.8,4.16,0.5,686.0,52.32,21.42,175.2,1.0,0.025,-0.085,0.779,0.093,-0.053,2
11.523067458,9.452e-06,0.0007,0.0,0.304,0.0,3.8757,0.0209,507.3,4.2,3.13,0.2,927.0,174.81,35.33,142.0,1.0,0.033,-0.03,1.411,0.091,-0.073,2
20.47748843,3.126e-05,0.00103,0.497,0.015,-0.44,2.8364,0.0419,1382.4,28.2,2.92,0.35,530.0,18.65,7.63,52.7,2.0,0.025,-0.085,0.779,0.093,-0.053,2
3.336123113,4.359e-06,0.00109,0.252,0.22,-0.252,1.9616,0.0333,516.3,13.7,1.74,0.2,970.0,209.79,85.87,41.6,3.0,0.025,-0.085,0.779,0.093,-0.053,2
8.01078456,1.061e-05,0.00106,0.192,0.096,-0.192,2.312,0.0336,1333.6,29.3,1.72,0.13,453.0,9.9,2.52,48.5,1.0,0.063,-0.031,0.47,0.036,-0.054,2
12.07134205,4.21e-05,0.00287,0.014,0.518,-0.014,4.3224,0.0983,759.2,26.4,1.29,0.1,395.0,5.74,1.46,31.0,2.0,0.063,-0.031,0.47,0.036,-0.054,2
20.99587872,7.662e-05,0.00305,0.228,0.176,-0.228,2.6333,0.0866,767.3,42.9,1.3,0.1,328.0,2.74,0.7,18.2,3.0,0.063,-0.031,0.47,0.036,-0.054,2
7.41113177,1.357e-05,0.00147,0.712,0.175,-0.477,2.5242,0.0492,620.5,14.3,2.45,0.77,905.0,158.11,145.61,50.4,1.0,0.039,-0.208,0.919,0.289,-0.096,2
1.000747038,2.91e-07,0.000225,0.908,0.005,-0.635,0.9967,0.0388,1823.5,16.9,4.14,0.75,1620.0,1635.2,958.96,147.4,1.0,0.117,-0.13,0.79,0.143,-0.108,0
8.884922995,1.636e-06,0.000144,0.069,0.087,-0.069,2.07004,0.00709,16053.4,47.4,10.51,0.56,770.0,83.21,16.69,388.2,1.0,0.05,-0.036,0.843,0.045,-0.045,2
8.09888906,2.181e-06,0.000216,0.018,0.154,-0.018,4.20241,0.00982,6911.1,18.0,8.95,2.94,986.0,223.19,216.44,435.9,1.0,0.054,-0.216,1.076,0.353,-0.118,2
10.00653012,2.001e-05,0.00152,0.862,0.028,-0.586,5.344,0.114,936.1,14.7,3.52,1.11,876.0,139.21,132.68,71.9,1.0,0.052,-0.208,1.001,0.318,-0.106,2
17.855221681,3.676e-06,0.000163,0.075,0.106,-0.043,7.41287,0.00581,9065.2,11.2,13.16,2.57,911.0,163.04,78.35,915.7,1.0,0.024,-0.128,1.367,0.267,-0.067,2
12.732624065,4.397e-06,0.000273,0.811,0.02,-0.033,2.2083,0.0432,6465.7,41.0,4.87,0.97,432.0,8.22,11.81,210.5,1.0,0.104,-0.085,0.541,0.107,-0.107,1
83.92494032,7.999e-05,0.000718,0.658,0.031,-0.052,6.7904,0.0748,7958.7,54.8,4.78,0.34,226.0,0.62,0.18,182.1,1.0,0.045,-0.04,0.509,0.036,-0.05,1
5.007316661,1.389e-06,0.000219,0.344,0.076,-0.181,4.2362,0.0248,6932.3,19.7,6.96,1.75,998.0,234.28,170.6,431.4,1.0,0.042,-0.168,0.827,0.208,-0.074,2
2.211116989,2.691e-06,0.000969,0.69,0.009,-0.509,1.6485,0.0297,724.2,18.9,1.85,0.13,931.0,177.19,40.98,42.6,1.0,0.013,-0.043,0.646,0.043,-0.02,2
27.9541337,0.0001727,0.00397,0.063,0.402,-0.063,3.95,0.138,942.5,39.6,1.9,0.13,400.0,6.04,1.39,25.4,3.0,0.013,-0.043,0.646,0.043,-0.02,2
12.69104387,2.298e-05,0.00149,0.008,0.389,-0.007,3.7727,0.0452,252.1,4.6,2.57,0.4,1008.0,244.3,109.11,60.2,1.0,0.21,-0.105,1.626,0.254,-0.413,2
4.409409243,5.831e-06,0.00105,0.028,0.269,-0.028,3.8636,0.0468,12861.0,174.0,10.95,3.05,1101.0,347.06,298.88,85.8,1.0,0.185,-0.204,0.975,0.271,-0.181,0
16.23947096,1.575e-05,0.000771,0.043,0.343,-0.043,4.0374,0.0345,2590.7,22.5,4.14,0.38,598.0,30.14,8.83,123.8,1.0,0.016,-0.088,0.837,0.078,-0.03,2
6.308201629,7.031e-06,0.000883,0.03,0.383,-0.03,2.9785,0.0323,1328.5,17.3,2.96,0.28,819.0,106.44,31.16,86.2,2.0,0.016,-0.088,0.837,0.078,-0.03,2
2.052349884,1.37e-07,5.25e-05,0.437,0.03,-0.054,2.0778,0.0109,14280.6,17.9,13.12,2.01,1497.0,1183.18,468.35,1072.1,1.0,0.076,-0.123,1.08,0.166,-0.097,2
9.7704486,1.455e-05,0.00118,0.09,0.318,-0.09,2.4517,0.0443,1897.8,36.6,2.23,0.14,460.0,10.59,2.35,58.0,1.0,0.052,-0.024,0.509,0.032,-0.046,2
5.169804269,9.036e-06,0.00134,0.351,0.067,-0.351,2.153,0.0493,1037.4,27.7,1.66,0.11,569.0,24.75,5.51,41.4,2.0,0.052,-0.024,0.509,0.032,-0.046,2
21.22261195,2.908e-05,0.00113,0.02,0.378,-0.02,6.5093,0.042,366.0,3.5,2.48,0.11,771.0,83.56,12.04,114.9,2.0,0.033,-0.027,1.302,0.058,-0.058,2
20.09017037,6.63e-05,0.00275,0.886,0.014,-0.638,4.154,0.154,1432.1,41.4,2.25,0.14,362.0,4.05,0.91,36.9,3.0,0.052,-0.024,0.509,0.032,-0.046,2
7.11373257,1.275e-05,0.00143,0.334,0.117,-0.334,2.1764,0.0496,807.6,20.5,1.16,0.13,429.0,8.01,2.66,44.4,1.0,0.055,-0.055,0.411,0.045,-0.06,2
3.306551643,6.4e-06,0.00159,0.001,0.43,-0.001,1.8177,0.0485,509.2,15.6,0.91,0.1,554.0,22.19,7.37,37.8,2.0,0.055,-0.055,0.411,0.045,-0.06,2
15.36845737,4.067e-05,0.00229,0.115,0.32,-0.115,2.4714,0.069,756.1,26.4,1.11,0.12,332.0,2.86,0.95,30.9,3.0,0.055,-0.055,0.411,0.045,-0.06,2
13.81020318,2.968e-05,0.00175,0.791,0.033,-0.543,3.048,0.0635,1309.7,31.5,4.56,1.33,833.0,113.75,99.51,46.2,1.0,0.136,-0.187,1.142,0.333,-0.222,2
4.093578461,8.955e-06,0.00176,0.93,0.004,-0.667,2.5833,0.063,538.6,17.0,2.85,0.8,1182.0,461.07,378.55,36.4,1.0,0.06,-0.18,0.999,0.28,-0.12,2
105.145959,0.001997,0.0112,0.964,0.009,-0.679,8.593,0.446,685.4,45.6,3.43,0.96,401.0,6.09,5.01,15.4,2.0,0.06,-0.18,0.999,0.28,-0.12,2
10.8484518,1.631e-05,0.00122,0.21,0.217,-0.21,2.9993,0.0431,1675.6,28.8,2.34,0.44,499.0,14.66,22.69,64.5,1.0,0.088,-0.072,0.591,0.109,-0.109,2
6.66833241,3.449e-05,0.00405,0.644,0.306,-0.445,1.915,0.132,362.3,30.1,1.18,0.21,587.0,28.06,43.45,14.2,2.0,0.088,-0.072,0.591,0.109,-0.109,2
4.082274889,2.47e-07,4.87e-05,0.093,0.014,-0.076,3.23015,0.00288,17859.2,12.5,10.55,2.4,1016.0,251.48,170.17,1669.1,1.0,0.038,-0.152,0.794,0.181,-0.065,2
3.886655224,7.822e-06,0.00155,0.649,0.053,-0.476,3.1646,0.0604,581.6,13.9,1.87,0.36,1010.0,246.29,141.54,48.1,1.0,0.032,-0.12,0.738,0.14,-0.06,1
42.1406089,0.0003143,0.00485,0.045,0.393,-0.045,5.083,0.155,895.5,43.6,1.85,0.13,349.0,3.49,0.81,21.6,5.0,0.013,-0.043,0.646,0.043,-0.02,2
4.617490562,9.45e-06,0.0017,0.649,0.23,-0.413,2.2618,0.0477,575.8,21.8,1.62,0.11,728.0,66.47,15.38,28.1,2.0,0.013,-0.043,0.646,0.043,-0.02,2
10.19849255,3.25e-05,0.00268,0.714,0.204,-0.473,2.4283,0.0705,634.1,31.3,1.75,0.11,559.0,23.11,5.35,21.4,4.0,0.013,-0.043,0.646,0.043,-0.02,2
5.795063956,5.032e-06,0.00069,0.949,0.005,-0.004,3.2496,0.0513,1692.9,26.5,4.33,0.98,950.0,192.74,128.89,119.4,1.0,0.038,-0.152,0.827,0.186,-0.074,0
7.15681552,1.201e-05,0.00133,0.45,0.411,-0.255,2.5882,0.0463,867.0,19.8,2.47,0.1,782.0,88.23,13.54,47.7,1.0,0.077,-0.027,0.838,0.033,-0.066,2
17.64830851,5.499e-05,0.00252,0.653,0.265,-0.444,2.0873,0.0752,763.3,35.7,2.43,0.1,579.0,26.49,4.06,23.8,2.0,0.077,-0.027,0.838,0.033,-0.066,2
4.14810719,3.053e-05,0.00558,0.093,0.365,-0.093,2.535,0.183,175.2,15.3,1.08,0.04,938.0,182.76,28.04,12.9,3.0,0.077,-0.027,0.838,0.033,-0.066,2
16.51410989,3.387e-05,0.00165,0.395,0.008,-0.395,4.1575,0.0539,973.5,18.5,2.72,0.27,655.0,43.57,13.8,55.9,1.0,0.075,-0.075,0.866,0.089,-0.074,2
30.1329298,0.0001013,0.00282,0.839,0.0,-0.594,5.172,0.113,1015.8,24.0,3.14,0.32,536.0,19.55,6.19,44.8,2.0,0.075,-0.075,0.866,0.089,-0.074,2
4.79090809,2.282e-05,0.00392,0.11,0.342,-0.11,2.603,0.11,251.3,13.2,1.36,0.14,990.0,227.24,71.98,21.2,4.0,0.075,-0.075,0.866,0.089,-0.074,2
31.71981013,6.31e-05,0.00164,0.125,0.285,-0.125,4.819,0.0498,363.4,6.1,3.09,0.49,743.0,71.97,32.15,63.1,2.0,0.21,-0.105,1.626,0.254,-0.413,2
99.6415962,0.0006637,0.00508,0.028,0.418,-0.028,4.448,0.14,952.5,44.1,2.64,0.27,360.0,3.97,1.25,22.7,3.0,0.075,-0.075,0.866,0.089,-0.074,2
